goal,success,depth,elapsed_s,model,timeout,use_calls,steps_len
x135 ∈ set (map f135 xs135) ⟷ (∃y∈set xs135. f135 y = x135),True,1,10.461800336837769,gemini-3-flash-preview,False,1788,2
set (map f68 xs68) = f68 ` set xs68,True,1,7.252638578414917,gemini-3-flash-preview,False,1790,2
B373 ⟶ A373 ∨ B373,True,1,4.150542497634888,gemini-3-flash-preview,False,1792,2
set (rev xs333) = set xs333,True,1,6.781417369842529,gemini-3-flash-preview,False,1794,2
r268p ⊆ r268 ⟹ s268p ⊆ s268 ⟹ r268p O s268p ⊆ r268 O s268,True,1,6.867994546890259,gemini-3-flash-preview,False,1796,2
trans r279 ⟹ r279 O r279 ⊆ r279,True,1,6.777717113494873,gemini-3-flash-preview,False,1798,2
A416 - (A416 ∩ B416) = A416 - B416,True,1,8.885047674179077,gemini-3-flash-preview,False,1800,2
(m385::nat) + Suc (n385::nat) = Suc (m385 + n385),True,1,6.9218621253967285,gemini-3-flash-preview,False,1802,2
Id O r364 = r364,True,1,6.575390815734863,gemini-3-flash-preview,False,1804,2
(a359::nat) + ((b359::nat) + a359) = b359 + (a359 + a359),True,1,7.338050127029419,gemini-3-flash-preview,False,1806,2
(m292::nat) + (n292::nat) = n292 + m292,True,1,8.683902502059937,gemini-3-flash-preview,False,1808,2
(a278::int) - a278 = 0,True,1,6.734514951705933,gemini-3-flash-preview,False,1810,2
set (map f412 xs412) = f412 ` set xs412,True,1,6.673411130905151,gemini-3-flash-preview,False,1812,2
A133 ∪ (B133 ∩ C133) = (A133 ∪ B133) ∩ (A133 ∪ C133),True,1,6.893613576889038,gemini-3-flash-preview,False,1814,2
(m112::nat) + (n112::nat) = n112 + m112,True,1,6.918667316436768,gemini-3-flash-preview,False,1816,2
bij_betw f257 A257 B257 ⟹ y257 ∈ B257 ⟹ (∃x257∈A257. f257 x257 = y257),True,1,14.456544637680054,gemini-3-flash-preview,False,1818,2
set (rev xs445) = set xs445,True,1,6.609041690826416,gemini-3-flash-preview,False,1820,2
- ((a1::int) + (b1::int)) = (-a1) + (-b1),True,1,6.688506841659546,gemini-3-flash-preview,False,1822,2
rev (xs105 @ ys105) = rev ys105 @ rev xs105,True,1,6.98377537727356,gemini-3-flash-preview,False,1824,2
(a365::nat) + ((b365::nat) + a365) = b365 + (a365 + a365),True,1,8.730690002441406,gemini-3-flash-preview,False,1826,2
set (rev xs53) = set xs53,True,1,6.8388214111328125,gemini-3-flash-preview,False,1828,2
converse (converse r60) = r60,True,1,6.648550271987915,gemini-3-flash-preview,False,1830,2
inj f124 ⟷ (∀x124 y124. f124 x124 = f124 y124 ⟶ x124 = y124),True,1,8.965574502944946,gemini-3-flash-preview,False,1832,2
(a257::nat) + ((b257::nat) + a257) = b257 + (a257 + a257),True,1,7.997236728668213,gemini-3-flash-preview,False,1834,2
A42 ∩ (B42 ∪ C42) = (A42 ∩ B42) ∪ (A42 ∩ C42),True,1,7.278563022613525,gemini-3-flash-preview,False,1836,2
(A269 ⟶ A269),True,1,4.2961366176605225,gemini-3-flash-preview,False,1838,2
f456 ` (A456 ∩ B456) ⊆ f456 ` A456 ∩ f456 ` B456,True,1,6.569213151931763,gemini-3-flash-preview,False,1840,2
(a322::nat) + (b322::nat) = b322 + a322,True,1,7.228024959564209,gemini-3-flash-preview,False,1842,2
length (map f386 xs386) = length xs386,True,1,9.010192155838013,gemini-3-flash-preview,False,1844,2
x353 ∈ insert x353 A353 ⟷ True,True,1,7.227910280227661,gemini-3-flash-preview,False,1846,2
A387 ∩ (B387 ∪ C387) = (A387 ∩ B387) ∪ (A387 ∩ C387),True,1,6.961561441421509,gemini-3-flash-preview,False,1848,2
B83 ⟶ A83 ∨ B83,True,1,4.313419580459595,gemini-3-flash-preview,False,1850,2
converse (converse r95) = r95,True,1,6.687052011489868,gemini-3-flash-preview,False,1852,2
rev (rev xs488) = xs488,True,1,6.541801929473877,gemini-3-flash-preview,False,1854,2
f110 ` (A110 ∪ B110) = f110 ` A110 ∪ f110 ` B110,True,1,8.306474685668945,gemini-3-flash-preview,False,1856,2
¬(A205 ∨ B205) ⟷ (¬A205 ∧ ¬B205),True,1,4.332041263580322,gemini-3-flash-preview,False,1858,2
r190 O Id = r190,True,1,6.877140283584595,gemini-3-flash-preview,False,1860,2
{x104∈A104. P x104} ⊆ A104,True,1,9.298945188522339,gemini-3-flash-preview,False,1862,2
(m179::nat) + ((n179::nat) + m179) = n179 + (m179 + m179),True,1,8.021325588226318,gemini-3-flash-preview,False,1864,2
A241 ∧ B241 ⟶ B241,True,1,4.281442642211914,gemini-3-flash-preview,False,1866,2
rev (rev xs184) = xs184,True,1,6.988758087158203,gemini-3-flash-preview,False,1868,2
converse (converse r326) = r326,True,1,6.955773591995239,gemini-3-flash-preview,False,1870,2
(0::int) ≤ abs (a165::int),True,1,6.493579387664795,gemini-3-flash-preview,False,1872,2
set (map f388 xs388) = f388 ` set xs388,True,1,6.727799415588379,gemini-3-flash-preview,False,1874,2
(a172::nat) + (b172::nat) = b172 + a172,True,1,8.927687168121338,gemini-3-flash-preview,False,1876,2
rev (rev xs8) = xs8,True,1,6.714893579483032,gemini-3-flash-preview,False,1878,2
rev (xs257 @ ys257) = rev ys257 @ rev xs257,True,1,6.833268165588379,gemini-3-flash-preview,False,1880,2
r183 O Id = r183,True,1,7.192786455154419,gemini-3-flash-preview,False,1882,2
rev (xs217 @ ys217) = rev ys217 @ rev xs217,True,1,7.2850353717803955,gemini-3-flash-preview,False,1884,2
(m358::nat) + (n358::nat) = n358 + m358,True,1,6.806069374084473,gemini-3-flash-preview,False,1886,2
(a36::int) + (-a36) = 0,True,1,6.702002286911011,gemini-3-flash-preview,False,1888,2
(m341::nat) + ((n341::nat) + m341) = n341 + (m341 + m341),True,1,6.844526052474976,gemini-3-flash-preview,False,1890,2
(a216::int) + (-a216) = 0,True,1,6.6578075885772705,gemini-3-flash-preview,False,1892,2
x479 ∈ set (map f479 xs479) ⟷ (∃y∈set xs479. f479 y = x479),True,1,23.571168661117554,gemini-3-flash-preview,False,1896,2
(m191::nat) + ((n191::nat) + m191) = n191 + (m191 + m191),True,1,6.792271614074707,gemini-3-flash-preview,False,1898,2
(m154::nat) + (n154::nat) = n154 + m154,True,1,6.646371603012085,gemini-3-flash-preview,False,1900,2
- ((a337::int) + (b337::int)) = (-a337) + (-b337),True,1,8.593364715576172,gemini-3-flash-preview,False,1902,2
A241 ⊆ A241 ∪ B241,True,1,7.144846439361572,gemini-3-flash-preview,False,1904,2
rev (xs401 @ ys401) = rev ys401 @ rev xs401,True,1,6.660613059997559,gemini-3-flash-preview,False,1906,2
A2 ∩ B2 ⊆ A2,True,1,6.544780969619751,gemini-3-flash-preview,False,1908,2
trans r125 ⟹ r125 O r125 ⊆ r125,True,1,6.7484612464904785,gemini-3-flash-preview,False,1910,2
bij_betw f91 A91 B91 ⟹ f91 ` A91 = B91,False,2,65.18512964248657,gemini-3-flash-preview,False,1931,2
(a364::nat) + (b364::nat) = b364 + a364,True,1,8.584841251373291,gemini-3-flash-preview,False,1933,2
Id O r70 = r70,True,1,6.886719465255737,gemini-3-flash-preview,False,1935,2
Id O r308 = r308,True,1,6.789568662643433,gemini-3-flash-preview,False,1937,2
- ((a109::int) + (b109::int)) = (-a109) + (-b109),True,1,6.857690095901489,gemini-3-flash-preview,False,1939,2
- ((a385::int) + (b385::int)) = (-a385) + (-b385),True,1,6.501763820648193,gemini-3-flash-preview,False,1941,2
(m268::nat) + (n268::nat) = n268 + m268,True,1,7.976343870162964,gemini-3-flash-preview,False,1943,2
¬(A174 ∧ B174) ⟷ (¬A174 ∨ ¬B174),True,1,4.326385498046875,gemini-3-flash-preview,False,1945,2
r247p ⊆ r247 ⟹ s247p ⊆ s247 ⟹ r247p O s247p ⊆ r247 O s247,True,1,6.500502824783325,gemini-3-flash-preview,False,1947,2
(m232::nat) + (n232::nat) = n232 + m232,True,1,6.676778554916382,gemini-3-flash-preview,False,1949,2
inj f148 ⟷ (∀x148 y148. f148 x148 = f148 y148 ⟶ x148 = y148),True,1,8.699265718460083,gemini-3-flash-preview,False,1951,2
x255 ∈ A255 ∩ B255 ⟷ x255 ∈ A255 ∧ x255 ∈ B255,True,1,8.012448787689209,gemini-3-flash-preview,False,1953,2
(a236::int) - a236 = 0,True,1,6.762484073638916,gemini-3-flash-preview,False,1955,2
set (map f436 xs436) = f436 ` set xs436,True,1,6.593481540679932,gemini-3-flash-preview,False,1957,2
r288 O Id = r288,True,1,6.719155788421631,gemini-3-flash-preview,False,1959,2
(0::int) ≤ abs (a231::int),True,1,6.983989477157593,gemini-3-flash-preview,False,1961,2
x439 ∈ set (map f439 xs439) ⟷ (∃y∈set xs439. f439 y = x439),True,1,23.685747146606445,gemini-3-flash-preview,False,1965,2
(a2::int) - a2 = 0,True,1,7.480149507522583,gemini-3-flash-preview,False,1967,2
¬(A24 ∧ B24) ⟷ (¬A24 ∨ ¬B24),True,1,4.284905672073364,gemini-3-flash-preview,False,1969,2
A80 ∧ B80 ⟶ A80,True,1,6.3783674240112305,gemini-3-flash-preview,False,1971,2
A391 ⊆ A391 ∪ B391,True,1,7.063704967498779,gemini-3-flash-preview,False,1973,2
(m42::nat) + 0 = m42,True,1,7.211820125579834,gemini-3-flash-preview,False,1975,2
B223 ⟶ A223 ∨ B223,True,1,4.351359605789185,gemini-3-flash-preview,False,1977,2
map f91 (xs91 @ ys91) = map f91 xs91 @ map f91 ys91,True,1,6.3589253425598145,gemini-3-flash-preview,False,1979,2
{x489∈A489. True} = A489,True,1,11.886402368545532,gemini-3-flash-preview,False,1981,2
(m120::nat) + 0 = m120,True,1,7.209194660186768,gemini-3-flash-preview,False,1983,2
- ((a49::int) + (b49::int)) = (-a49) + (-b49),True,1,7.111132383346558,gemini-3-flash-preview,False,1985,2
set (map f380 xs380) = f380 ` set xs380,True,1,6.69101881980896,gemini-3-flash-preview,False,1987,2
(a126::int) + (-a126) = 0,True,1,6.55106520652771,gemini-3-flash-preview,False,1989,2
inj_on f60 A60 ⟷ (∀x60∈A60. ∀y60∈A60. f60 x60 = f60 y60 ⟶ x60 = y60),True,1,12.642851114273071,gemini-3-flash-preview,False,1991,2
r103 ⊆ s103 ⟹ converse r103 ⊆ converse s103,True,1,6.671274662017822,gemini-3-flash-preview,False,1993,2
(A298 ∧ (B298 ∨ C298)) ⟷ (A298 ∧ B298) ∨ (A298 ∧ C298),True,1,4.2359983921051025,gemini-3-flash-preview,False,1995,2
(A328 ∧ (B328 ∨ C328)) ⟷ (A328 ∧ B328) ∨ (A328 ∧ C328),True,1,4.268875360488892,gemini-3-flash-preview,False,1997,2
¬(A135 ∨ B135) ⟷ (¬A135 ∧ ¬B135),True,1,4.22716760635376,gemini-3-flash-preview,False,1999,2
A259 ⊆ B259 ⟹ A259 ∪ C259 ⊆ B259 ∪ C259,True,1,7.904268503189087,gemini-3-flash-preview,False,2001,2
(m0::nat) + 0 = m0,True,1,6.646611452102661,gemini-3-flash-preview,False,2003,2
A73 ∪ (B73 ∩ C73) = (A73 ∪ B73) ∩ (A73 ∪ C73),True,1,6.734192848205566,gemini-3-flash-preview,False,2005,2
length (map f402 xs402) = length xs402,True,1,6.503917694091797,gemini-3-flash-preview,False,2007,2
surj f279 ⟷ (∀y279. ∃x279. f279 x279 = y279),True,1,9.436504602432251,gemini-3-flash-preview,False,2009,2
bij_betw f2 A2 B2 ⟹ inj_on f2 A2,True,1,13.89818787574768,gemini-3-flash-preview,False,2012,2
(m302::nat) ≤ m302 + (n302::nat),True,1,6.653854846954346,gemini-3-flash-preview,False,2014,2
(a377::nat) + ((b377::nat) + a377) = b377 + (a377 + a377),True,1,6.557004928588867,gemini-3-flash-preview,False,2016,2
r85 O Id = r85,True,1,6.642396450042725,gemini-3-flash-preview,False,2018,2
inj_on f228 A228 ⟷ (∀x228∈A228. ∀y228∈A228. f228 x228 = f228 y228 ⟶ x228 = y228),True,1,12.5095796585083,gemini-3-flash-preview,False,2020,2
B133 ⟶ A133 ∨ B133,True,1,4.223451137542725,gemini-3-flash-preview,False,2022,2
(converse (r192 O s192)) = converse s192 O converse r192,True,1,10.594590187072754,gemini-3-flash-preview,False,2024,2
(m122::nat) ≤ m122 + (n122::nat),True,1,6.668817758560181,gemini-3-flash-preview,False,2026,2
x447 ∈ set (map f447 xs447) ⟷ (∃y∈set xs447. f447 y = x447),True,1,26.47278666496277,gemini-3-flash-preview,False,2030,2
(a329::nat) + ((b329::nat) + a329) = b329 + (a329 + a329),True,1,6.928700685501099,gemini-3-flash-preview,False,2032,2
¬(A54 ∧ B54) ⟷ (¬A54 ∨ ¬B54),True,1,5.296762228012085,gemini-3-flash-preview,False,2034,2
A283 ∪ (B283 ∩ C283) = (A283 ∪ B283) ∩ (A283 ∪ C283),True,1,6.7425291538238525,gemini-3-flash-preview,False,2036,2
bij_betw f199 A199 B199 ⟹ f199 ` A199 = B199,False,1,64.39110445976257,gemini-3-flash-preview,True,2050,2
(A339 ⟶ A339),True,1,4.232403516769409,gemini-3-flash-preview,False,2052,2
filter P22 (xs22 @ ys22) = filter P22 xs22 @ filter P22 ys22,True,1,8.84318733215332,gemini-3-flash-preview,False,2054,2
(a184::nat) + (b184::nat) = b184 + a184,True,1,7.27219295501709,gemini-3-flash-preview,False,2056,2
trans r321 ⟹ r321 O r321 ⊆ r321,True,1,7.5910468101501465,gemini-3-flash-preview,False,2058,2
(m43::nat) + Suc (n43::nat) = Suc (m43 + n43),True,1,8.933437824249268,gemini-3-flash-preview,False,2060,2
map f11 (xs11 @ ys11) = map f11 xs11 @ map f11 ys11,True,1,6.395495176315308,gemini-3-flash-preview,False,2062,2
A496 ⊆ A496 ∪ B496,True,1,6.699605703353882,gemini-3-flash-preview,False,2064,2
filter P486 (xs486 @ ys486) = filter P486 xs486 @ filter P486 ys486,True,1,9.036456823348999,gemini-3-flash-preview,False,2066,2
length (map f338 xs338) = length xs338,True,1,8.15583610534668,gemini-3-flash-preview,False,2068,2
length (map f306 xs306) = length xs306,True,1,7.13981032371521,gemini-3-flash-preview,False,2070,2
(a11::nat) + ((b11::nat) + a11) = b11 + (a11 + a11),True,1,7.020399570465088,gemini-3-flash-preview,False,2072,2
r86p ⊆ r86 ⟹ s86p ⊆ s86 ⟹ r86p O s86p ⊆ r86 O s86,True,1,6.717783212661743,gemini-3-flash-preview,False,2074,2
x247 ∈ insert x247 A247,True,1,7.162012100219727,gemini-3-flash-preview,False,2076,2
r358 O Id = r358,True,1,8.780001640319824,gemini-3-flash-preview,False,2078,2
(A309 ⟶ A309),True,1,6.411640644073486,gemini-3-flash-preview,False,2080,2
- ((a307::int) + (b307::int)) = (-a307) + (-b307),True,1,6.90108323097229,gemini-3-flash-preview,False,2082,2
(0::int) ≤ abs (a369::int),True,1,6.793810844421387,gemini-3-flash-preview,False,2084,2
(a173::nat) + ((b173::nat) + a173) = b173 + (a173 + a173),True,1,6.844184398651123,gemini-3-flash-preview,False,2086,2
¬(A34 ∧ B34) ⟷ (¬A34 ∨ ¬B34),True,1,5.3735504150390625,gemini-3-flash-preview,False,2088,2
- ((a247::int) + (b247::int)) = (-a247) + (-b247),True,1,6.813908100128174,gemini-3-flash-preview,False,2090,2
(m368::nat) ≤ m368 + (n368::nat),True,1,6.739669561386108,gemini-3-flash-preview,False,2092,2
(m47::nat) + ((n47::nat) + m47) = n47 + (m47 + m47),True,1,7.16634726524353,gemini-3-flash-preview,False,2094,2
bij_betw f157 A157 B157 ⟹ f157 ` A157 = B157,False,2,65.08790040016174,gemini-3-flash-preview,False,2114,2
set (map f4 xs4) = f4 ` set xs4,True,1,7.000743865966797,gemini-3-flash-preview,False,2116,2
(converse (r38 O s38)) = converse s38 O converse r38,True,1,12.555379152297974,gemini-3-flash-preview,False,2118,2
rev (rev xs56) = xs56,True,1,6.862545728683472,gemini-3-flash-preview,False,2120,2
{x194∈A194. P x194} ⊆ A194,True,1,9.432749509811401,gemini-3-flash-preview,False,2122,2
trans r223 ⟹ r223 O r223 ⊆ r223,True,1,6.965306282043457,gemini-3-flash-preview,False,2124,2
(A37 ⟶ B37) ⟷ (¬A37 ∨ B37),True,1,4.240902423858643,gemini-3-flash-preview,False,2126,2
r233p ⊆ r233 ⟹ s233p ⊆ s233 ⟹ r233p O s233p ⊆ r233 O s233,True,1,9.979274034500122,gemini-3-flash-preview,False,2128,2
x173 ∈ insert x173 A173 ⟷ True,True,1,6.8967578411102295,gemini-3-flash-preview,False,2130,2
filter P494 (xs494 @ ys494) = filter P494 xs494 @ filter P494 ys494,True,1,6.742586612701416,gemini-3-flash-preview,False,2132,2
A310 - (B310 ∪ C310) = (A310 - B310) ∩ (A310 - C310),True,1,6.753868103027344,gemini-3-flash-preview,False,2134,2
Id O r126 = r126,True,1,9.551976442337036,gemini-3-flash-preview,False,2136,2
A208 ∪ (B208 ∩ C208) = (A208 ∪ B208) ∩ (A208 ∪ C208),True,1,6.97313928604126,gemini-3-flash-preview,False,2138,2
(A136 ⟶ C136) ⟶ ((B136 ⟶ C136) ⟶ (A136 ∨ B136 ⟶ C136)),True,1,4.250294208526611,gemini-3-flash-preview,False,2140,2
(A147 ⟶ B147) ⟷ (¬A147 ∨ B147),True,1,4.2732932567596436,gemini-3-flash-preview,False,2142,2
x428 ∈ insert x428 A428 ⟷ True,True,1,6.781176567077637,gemini-3-flash-preview,False,2144,2
(A387 ⟶ B387) ⟷ (¬A387 ∨ B387),True,1,4.188792705535889,gemini-3-flash-preview,False,2146,2
(A179 ⟶ A179),True,1,4.146113157272339,gemini-3-flash-preview,False,2148,2
map f315 (xs315 @ ys315) = map f315 xs315 @ map f315 ys315,True,1,9.130410432815552,gemini-3-flash-preview,False,2150,2
(m178::nat) + (n178::nat) = n178 + m178,True,1,6.641974449157715,gemini-3-flash-preview,False,2152,2
A32 ∩ B32 ⊆ A32,True,1,6.5872251987457275,gemini-3-flash-preview,False,2154,2
(m24::nat) + 0 = m24,True,1,6.753091335296631,gemini-3-flash-preview,False,2156,2
- ((a283::int) + (b283::int)) = (-a283) + (-b283),True,1,9.796736001968384,gemini-3-flash-preview,False,2158,2
A403 ∪ (B403 ∩ C403) = (A403 ∪ B403) ∩ (A403 ∪ C403),True,1,6.783069133758545,gemini-3-flash-preview,False,2160,2
A115 - (B115 ∪ C115) = (A115 - B115) ∩ (A115 - C115),True,1,6.66617488861084,gemini-3-flash-preview,False,2162,2
(m322::nat) + (n322::nat) = n322 + m322,True,1,6.974505662918091,gemini-3-flash-preview,False,2164,2
filter P334 (xs334 @ ys334) = filter P334 xs334 @ filter P334 ys334,True,1,6.685370445251465,gemini-3-flash-preview,False,2166,2
(m330::nat) + 0 = m330,True,1,9.744478940963745,gemini-3-flash-preview,False,2168,2
(A19 ⟶ A19),True,1,6.575727224349976,gemini-3-flash-preview,False,2170,2
r156p ⊆ r156 ⟹ s156p ⊆ s156 ⟹ r156p O s156p ⊆ r156 O s156,True,1,6.798816680908203,gemini-3-flash-preview,False,2172,2
(m235::nat) + Suc (n235::nat) = Suc (m235 + n235),True,1,6.701406955718994,gemini-3-flash-preview,False,2174,2
A242 ⟶ A242 ∨ B242,True,1,4.268007278442383,gemini-3-flash-preview,False,2176,2
A93 ⊆ B93 ⟹ A93 ∩ C93 ⊆ B93 ∩ C93,True,1,8.88213038444519,gemini-3-flash-preview,False,2178,2
(A367 ⟶ B367) ⟷ (¬A367 ∨ B367),True,1,4.221259832382202,gemini-3-flash-preview,False,2180,2
f141 ` (A141 ∩ B141) ⊆ f141 ` A141 ∩ f141 ` B141,True,1,6.609454154968262,gemini-3-flash-preview,False,2182,2
inj_on f54 A54 ⟷ (∀x54∈A54. ∀y54∈A54. f54 x54 = f54 y54 ⟶ x54 = y54),True,1,10.450065612792969,gemini-3-flash-preview,False,2184,2
length (map f346 xs346) = length xs346,True,1,7.343841314315796,gemini-3-flash-preview,False,2186,2
¬(A285 ∨ B285) ⟷ (¬A285 ∧ ¬B285),True,1,5.712826251983643,gemini-3-flash-preview,False,2188,2
filter P54 (xs54 @ ys54) = filter P54 xs54 @ filter P54 ys54,True,1,6.57339334487915,gemini-3-flash-preview,False,2190,2
bij_betw f38 A38 B38 ⟹ inj_on f38 A38,True,1,11.430302858352661,gemini-3-flash-preview,False,2193,2
(m105::nat) ≤ m105,True,1,6.6635706424713135,gemini-3-flash-preview,False,2195,2
inj_on f90 A90 ⟷ (∀x90∈A90. ∀y90∈A90. f90 x90 = f90 y90 ⟶ x90 = y90),True,1,12.6086905002594,gemini-3-flash-preview,False,2197,2
(m285::nat) ≤ m285,True,1,6.7887749671936035,gemini-3-flash-preview,False,2199,2
A191 ∧ B191 ⟶ B191,True,1,4.238755941390991,gemini-3-flash-preview,False,2201,2
Id O r343 = r343,True,1,6.54651141166687,gemini-3-flash-preview,False,2203,2
(A186 ⟶ C186) ⟶ ((B186 ⟶ C186) ⟶ (A186 ∨ B186 ⟶ C186)),True,1,4.308233261108398,gemini-3-flash-preview,False,2205,2
- ((a103::int) + (b103::int)) = (-a103) + (-b103),True,1,6.820243835449219,gemini-3-flash-preview,False,2207,2
A356 - (A356 ∩ B356) = A356 - B356,True,1,12.444149017333984,gemini-3-flash-preview,False,2209,2
{x464∈A464. P x464} ⊆ A464,True,1,9.225408554077148,gemini-3-flash-preview,False,2211,2
A371 - (A371 ∩ B371) = A371 - B371,True,1,10.707200765609741,gemini-3-flash-preview,False,2213,2
f411 ` (A411 ∩ B411) ⊆ f411 ` A411 ∩ f411 ` B411,True,1,8.450411796569824,gemini-3-flash-preview,False,2215,2
A58 ∪ (B58 ∩ C58) = (A58 ∪ B58) ∩ (A58 ∪ C58),True,1,7.256027460098267,gemini-3-flash-preview,False,2217,2
¬(A275 ∨ B275) ⟷ (¬A275 ∧ ¬B275),True,1,4.1156861782073975,gemini-3-flash-preview,False,2219,2
f5 ` (A5 ∪ B5) = f5 ` A5 ∪ f5 ` B5,True,1,6.796649217605591,gemini-3-flash-preview,False,2221,2
bij_betw f107 A107 B107 ⟹ y107 ∈ B107 ⟹ (∃x107∈A107. f107 x107 = y107),True,1,16.832769632339478,gemini-3-flash-preview,False,2223,2
filter P454 (xs454 @ ys454) = filter P454 xs454 @ filter P454 ys454,True,1,6.8308188915252686,gemini-3-flash-preview,False,2225,2
(a368::int) - a368 = 0,True,1,7.380040407180786,gemini-3-flash-preview,False,2227,2
bij_betw f1 A1 B1 ⟹ f1 ` A1 = B1,False,2,66.2030577659607,gemini-3-flash-preview,False,2248,2
(m18::nat) + 0 = m18,True,1,6.64361572265625,gemini-3-flash-preview,False,2250,2
(a179::nat) + ((b179::nat) + a179) = b179 + (a179 + a179),True,1,6.7737579345703125,gemini-3-flash-preview,False,2252,2
